dummy Bc_mass4p2 4.2 0.1 vate_B_Bc_mass4p2_ctau0p1/BuToHNLToLPi_2023Mar21/230321_215707/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 1.93207E+05 0 0 0 0.0536 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass4p2/HNLFlat_0.root
dummy Bc_mass6p0 6.0 0.1 vate_B_Bc_mass6p0_ctau0p1/BuToHNLToLPi_2023Mar21/230321_215027/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 2.29352E+05 0 0 0 0.0209 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass6p0/HNLFlat_0.root
dummy Bc_mass4p0 4.0 0.1 vate_B_Bc_mass4p0_ctau0p1/BuToHNLToLPi_2023Mar21/230321_221821/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 1.92437E+05 0 0 0 0.06 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass4p0/HNLFlat_0.root
dummy Bc_mass5p4 5.4 0.1 vate_B_Bc_mass5p4_ctau0p1/BuToHNLToLPi_2023Mar21/230321_223218/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 4.28891E+05 0 0 0 0.044 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass5p4/HNLFlat_0.root
dummy Bc_mass3p6 3.6 1.0 vate_B_Bc_mass3p6_ctau1p0/BuToHNLToLPi_2023Mar21/230321_220600/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 1.80427E+05 0 0 0 0.05 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass3p6/HNLFlat_0.root
dummy Bc_mass3p3 3.3 1.0 vate_B_Bc_mass3p3_ctau1p0/BuToHNLToLPi_2023Mar21/230321_221056/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 2.05404E+05 0 0 0 0.092 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass3p3/HNLFlat_0.root
dummy Bc_mass3p1 3.1 1.0 vate_B_Bc_mass3p1_ctau1p0/BuToHNLToLPi_2023Mar21/230321_214951/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 1.92152E+05 0 0 0 0.064 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass3p1/HNLFlat_0.root
dummy Bc_mass4p5 4.5 0.1 vate_B_Bc_mass4p5_ctau0p1/BuToHNLToLPi_2023Mar21/230321_220138/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 1.54785E+05 0 0 0 0.0676 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass4p5/HNLFlat_0.root
dummy Bc_mass4p9 4.9 0.1 vate_B_Bc_mass4p9_ctau0p1/BuToHNLToLPi_2023Mar21/230321_221418/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 2.20316E+05 0 0 0 0.0622 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass4p9/HNLFlat_0.root
dummy Bc_mass4p7 4.7 0.1 vate_B_Bc_mass4p7_ctau0p1/BuToHNLToLPi_2023Mar21/230321_213854/0000 -1.00000E+00 -1.00000E+00 -1.00000E+00 2.01399E+05 0 0 0 0.0564 0.02 0.5 /cmshome/ratramon/Analysis/data/HNLFlatTuples/NewSig_private_Bc_mass4p7/HNLFlat_0.root
